Image Names	Problem_colors	Contrasts	Labels	Distance	Conclusion
elife-66984-fig6-v2	TRUE	Y	Y	Y	Probably okay
elife-67024-fig1-v2	FALSE				Definitely okay
elife-67027-fig2-v2	FALSE				Definitely okay
elife-67029-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-67106-fig2-v2	FALSE				Definitely okay
elife-67126-fig2-v1	FALSE				Gray-scale
elife-67170-fig7-v2	FALSE				Definitely okay
elife-67176-fig4-v2	FALSE				Definitely okay
elife-67182-fig4-v1	FALSE				Gray-scale
elife-67236-fig1-v2	FALSE				Definitely okay
elife-67236-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-67250-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-67256-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-67259-fig3-v1	TRUE	Y	Y	Y	Definitely okay
elife-67267-fig2-v2	TRUE	Y	NA	Y	Definitely okay
elife-67275-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-67283-fig2-v2	TRUE	NA	NA	Y	Definitely okay
elife-67283-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-67289-fig7-v2	TRUE	Y	Y	Y	Definitely okay
elife-67303-fig2-v2	FALSE				Gray-scale
elife-67303-fig3-v3	FALSE				Definitely okay
elife-67308-fig2-v2	FALSE				Definitely okay
elife-67340-fig3-v2	FALSE				Gray-scale
elife-67397-fig1-v3	FALSE				Definitely okay
elife-67399-fig4-v1	FALSE				Definitely okay
elife-67436-fig2-v3	TRUE	Y	N	N	Definitely okay
elife-67446-fig7-v2	FALSE				Definitely okay
elife-67447-fig2-v3	TRUE	Y	N	N	Definitely okay
elife-67447-fig7-v2	TRUE	Y	Y	N	Definitely okay
elife-67452-fig1-v2	TRUE	Y	Y	Y	Definitely okay
elife-67452-fig7-v2	TRUE	NA	NA	Y	Definitely okay
elife-67453-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-67478-fig1-v2	FALSE				Definitely okay
elife-67489-fig2-v2	TRUE	N	N	N	Definitely problematic
elife-67495-fig1-v2	FALSE				Definitely okay
elife-67510-fig6-v2	FALSE				Definitely okay
elife-67530-fig3-v1	TRUE	Y	N	N	Definitely okay
elife-67550-fig6-v2	FALSE				Definitely okay
elife-67576-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-67576-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-67577-fig1-v2	TRUE	Y	N	N	Definitely okay
elife-67605-fig7-v3	TRUE	Y	Y	Y	Definitely okay
elife-67611-fig1-v2	FALSE				Definitely okay
elife-67611-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-67638-fig2-v2	TRUE	Y	Y	Y	Definitely okay
elife-67663-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-67670-fig6-v2	TRUE	NA	NA	Y	Definitely okay
elife-67685-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-67718-fig2-v1	TRUE	N	N	N	Definitely problematic
elife-67723-fig8-v1	FALSE				Definitely okay
elife-67781-fig7-v2	TRUE	NA	NA	Y	Definitely okay
elife-67806-fig1-v1	TRUE	Y	N	N	Definitely okay
elife-67828-fig7-v2	TRUE	Y	NA	Y	Definitely okay
elife-67844-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-67846-fig3-v1	TRUE	NA	NA	Y	Definitely okay
elife-67911-fig9-v2	TRUE	Y	Y	Y	Definitely okay
elife-67999-fig6-v2	FALSE				Definitely okay
elife-68013-fig10-v3	FALSE				Gray-scale
elife-68013-fig9-v3	FALSE				Definitely okay
elife-68038-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-68041-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-68041-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-68041-fig6-v2	TRUE	Y	N	N	Definitely okay
elife-68054-fig1-v3	FALSE				Definitely okay
elife-68066-fig7-v1	FALSE				Definitely okay
elife-68066-fig9-v2	FALSE				Definitely okay
elife-68082-fig7-v2	FALSE				Definitely okay
elife-68110-fig4-v2	TRUE	NA	NA	Y	Definitely okay
elife-68128-fig4-v3	TRUE	Y	N	N	Definitely okay
elife-68133-fig3-v2	TRUE	N	N	N	Probably okay
elife-68135-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-68135-fig8-v2	TRUE	N	N	N	Definitely problematic
elife-68179-fig7-v1	TRUE	Y	Y	N	Definitely okay
elife-68205-fig4-v2	FALSE				Definitely okay
elife-68231-fig4-v1	FALSE				Definitely okay
elife-68285-fig3-v2	TRUE	Y	N	Y	Definitely okay
elife-68287-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-68311-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-68312-fig10-v2	TRUE	Y	N	Y	Definitely okay
elife-68312-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-68312-fig8-v2	TRUE	Y	N	N	Definitely okay
elife-68316-fig2-v1	FALSE				Definitely okay
elife-68335-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-68344-fig1-v1	TRUE	Y	N	N	Definitely okay
elife-68348-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-68380-fig6-v2	TRUE	Y	Y	Y	Definitely okay
elife-68393-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-68393-fig5-v2	FALSE				Definitely okay
elife-68401-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-68441-fig3-v1	FALSE				Definitely okay
elife-68487-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-68548-fig2-v4	FALSE				Definitely okay
elife-68558-fig6-v2	TRUE	Y	N	N	Definitely okay
elife-68573-fig3-v2	FALSE				Definitely okay
elife-68578-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-68578-fig4-v2	FALSE				Definitely okay
elife-68583-fig3-v4	TRUE	Y	N	N	Definitely okay
elife-68584-fig8-v2	TRUE	Y	N	N	Definitely okay
elife-68590-fig3-v1	TRUE	Y	N	N	Definitely okay
elife-68590-fig5-v1	TRUE	Y	N	Y	Definitely okay
elife-68598-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-68598-fig7-v2	TRUE	N	N	N	Definitely problematic
elife-68605-fig1-v2	TRUE	Y	Y	Y	Definitely okay
elife-68605-fig6-v1	FALSE				Definitely okay
elife-68612-fig1-v2	FALSE				Definitely okay
elife-68623-fig6-v2	FALSE				Definitely okay
elife-68642-fig3-v1	FALSE				Definitely okay
elife-68651-fig7-v2	FALSE				Definitely okay
elife-68653-fig2-v1	FALSE				Definitely okay
elife-68653-fig3-v1	FALSE				Definitely okay
elife-68656-fig1-v2	TRUE	Y	Y	Y	Definitely okay
elife-68656-fig10-v2	FALSE				Definitely okay
elife-68656-fig11-v2	TRUE	Y	N	Y	Definitely okay
elife-68656-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-68662-fig1-v1	FALSE				Gray-scale
elife-68678-fig4-v2	TRUE	NA	NA	Y	Definitely okay
elife-68712-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-68714-fig8-v2	FALSE				Definitely okay
elife-68719-fig1-v2	FALSE				Definitely okay
elife-68809-fig3-v1	FALSE				Definitely okay
elife-68825-fig6-v1	FALSE				Gray-scale
elife-68830-fig3-v1	TRUE	NA	NA	Y	Definitely okay
elife-68848-fig6-v3	TRUE	N	N	N	Definitely problematic
elife-68876-fig1-v2	FALSE				Definitely okay
elife-68876-fig3-v2	FALSE				Definitely okay
elife-68911-fig13-v2	TRUE	Y	Y	Y	Definitely okay
elife-68918-fig2-v4	FALSE				Definitely okay
elife-68918-fig8-v3	FALSE				Definitely okay
elife-68943-fig5-v2	TRUE	NA	NA	Y	Definitely okay
elife-68958-fig4-v1	TRUE	N	N	N	Definitely problematic
elife-68958-fig8-v1	TRUE	Y	Y	Y	Definitely okay
elife-69019-fig2-v3	FALSE				Definitely okay
elife-69019-fig5-v2	FALSE				Definitely okay
elife-69032-fig1-v1	FALSE				Definitely okay
elife-69058-fig3-v1	TRUE	Y	N	Y	Definitely okay
elife-69078-fig2-v3	TRUE	Y	N	Y	Definitely okay
elife-69079-fig13-v2	TRUE	Y	Y	N	Definitely okay
elife-69080-fig2-v2	TRUE	NA	NA	Y	Definitely okay
elife-69091-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-69099-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-69109-fig6-v2	FALSE				Definitely okay
elife-69111-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-69111-fig7-v2	TRUE	Y	Y	N	Definitely okay
elife-69111-fig8-v2	TRUE	Y	Y	N	Definitely okay
elife-69160-fig3-v1	TRUE	N	N	N	Definitely problematic
elife-69169-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-69184-fig3-v1	FALSE				Gray-scale
elife-69198-fig3-v2	FALSE				Definitely okay
elife-69199-fig8-v1	FALSE				Gray-scale
elife-69207-fig4-v1	TRUE	NA	NA	Y	Definitely okay
elife-69222-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-69249-fig7-v1	TRUE	Y	N	N	Definitely okay
elife-69264-fig9-v2	FALSE				Definitely okay
elife-69288-fig6-v2	TRUE	Y	N	N	Definitely okay
elife-69310-fig5-v2	TRUE	NA	NA	Y	Definitely okay
elife-69353-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-69395-fig3-v1	TRUE	Y	N	Y	Definitely okay
elife-69418-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-69431-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-69454-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-69464-fig6-v2	TRUE	NA	NA	Y	Definitely okay
elife-69498-fig4-v4	TRUE	N	N	N	Definitely problematic
elife-69511-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-69578-fig2-v4	TRUE	Y	N	Y	Definitely okay
elife-69584-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-69584-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-69602-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-69603-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-69619-fig6-v2	TRUE	Y	N	Y	Definitely okay
elife-69709-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-69713-fig1-v2	TRUE	Y	N	N	Definitely okay
elife-69719-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-69729-fig1-v1	TRUE	Y	NA	Y	Definitely okay
elife-69729-fig3-v2	FALSE				Definitely okay
elife-69734-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-69736-fig4-v1	FALSE				Definitely okay
elife-69740-fig3-v2	FALSE				Definitely okay
elife-69742-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-69746-fig3-v3	FALSE				Definitely okay
elife-69748-fig1-v3	TRUE	NA	NA	Y	Definitely okay
elife-69749-fig5-v3	TRUE	Y	N	Y	Definitely okay
elife-69749-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-69765-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-69765-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-69776-fig2-v1	FALSE				Definitely okay
elife-69795-fig2-v1	TRUE	NA	NA	Y	Definitely okay
elife-69815-fig2-v2	FALSE				Definitely okay
elife-69815-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-69825-fig1-v2	TRUE	Y	N	N	Definitely okay
elife-69832-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-69881-fig3-v2	TRUE	NA	NA	Y	Definitely okay
elife-69881-fig7-v2	TRUE	Y	N	Y	Definitely okay
elife-69883-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-69896-fig10-v2	FALSE				Definitely okay
elife-69896-fig11-v2	FALSE				Definitely okay
elife-69906-fig1-v2	TRUE	Y	N	N	Probably okay
elife-69906-fig2-v2	TRUE	N	N	N	Definitely problematic
elife-69951-fig1-v1	FALSE				Definitely okay
elife-69951-fig10-v1	FALSE				Definitely okay
elife-69951-fig13-v1	FALSE				Definitely okay
elife-69951-fig4-v1	FALSE				Definitely okay
elife-69977-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-69982-fig4-v1	TRUE	Y	Y	N	Definitely okay
elife-69982-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-70016-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-70021-fig3-v2	FALSE				Definitely okay
elife-70046-fig5-v1	TRUE	Y	Y	Y	Definitely okay
elife-70058-fig2-v1	TRUE	Y	Y	Y	Definitely okay
elife-70086-fig4-v2	TRUE	Y	N	Y	Definitely okay
elife-70137-fig1-v1	FALSE				Definitely okay
elife-70153-fig8-v2	TRUE	Y	Y	Y	Definitely okay
elife-70160-fig1-v2	FALSE				Definitely okay
elife-70188-fig1-v3	FALSE				Definitely okay
elife-70188-fig5-v3	TRUE	Y	N	N	Definitely okay
elife-70217-fig2-v2	FALSE				Gray-scale
elife-70217-fig7-v2	FALSE				Definitely okay
elife-70246-fig6-v1	TRUE	Y	N	N	Definitely okay
elife-70253-fig1-v2	FALSE				Definitely okay
elife-70278-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-70278-fig5-v2	TRUE	Y	N	N	Probably okay
elife-70330-fig5-v1	FALSE				Definitely okay
elife-70349-fig1-v3	TRUE	Y	N	N	Definitely okay
elife-70362-fig5-v1	TRUE	Y	N	N	Definitely okay
elife-70372-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-70393-fig1-v1	FALSE				Definitely okay
elife-70393-fig6-v1	TRUE	Y	Y	Y	Definitely okay
elife-70394-fig6-v2	TRUE	Y	Y	Y	Definitely okay
elife-70412-fig5-v3	TRUE	Y	Y	N	Definitely okay
elife-70444-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-70445-fig3-v1	FALSE				Definitely okay
elife-70490-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-70514-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-70518-fig7-v3	TRUE	N	N	N	Definitely problematic
elife-70520-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-70555-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-70560-fig2-v2	TRUE	Y	NA	Y	Definitely okay
elife-70564-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-70575-fig7-v1	FALSE				Definitely okay
elife-70586-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-70586-fig5-v2	FALSE				Definitely okay
elife-70586-fig6-v3	FALSE				Definitely okay
elife-70588-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-70601-fig4-v1	FALSE				Definitely okay
elife-70611-fig6-v2	FALSE				Definitely okay
elife-70619-fig2-v2	TRUE	Y	Y	Y	Definitely okay
elife-70619-fig7-v2	TRUE	Y	Y	Y	Definitely okay
elife-70664-fig1-v3	TRUE	N	N	N	Definitely problematic
elife-70672-fig1-v2	FALSE				Definitely okay
elife-70672-fig2-v3	TRUE	NA	NA	Y	Definitely okay
elife-70672-fig3-v3	TRUE	Y	N	Y	Definitely okay
elife-70672-fig7-v3	FALSE				Definitely okay
elife-70701-fig4-v3	TRUE	Y	N	Y	Definitely okay
elife-70794-fig3-v1	FALSE				Definitely okay
elife-70794-fig4-v1	FALSE				Definitely okay
elife-70812-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-70816-fig1-v1	TRUE	N	N	N	Definitely problematic
elife-70818-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-70870-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-70908-fig8-v1	FALSE				Definitely okay
elife-70910-fig3-v2	TRUE	NA	NA	Y	Definitely okay
elife-70934-fig5-v2	FALSE				Definitely okay
elife-70936-fig1-v1	TRUE	Y	N	Y	Definitely okay
elife-70936-fig2-v1	TRUE	Y	N	N	Definitely okay
elife-70982-fig1-v1	TRUE	N	N	N	Definitely problematic
elife-70982-fig7-v1	TRUE	N	N	N	Definitely problematic
elife-70990-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-70990-fig6-v2	TRUE	NA	NA	Y	Definitely okay
elife-71013-fig1-v2	FALSE				Definitely okay
elife-71047-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-71052-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-71061-fig7-v1	TRUE	Y	Y	Y	Definitely okay
elife-71074-fig3-v2	FALSE				Definitely okay
elife-71074-fig5-v2	FALSE				Definitely okay
elife-71076-fig3-v2	FALSE				Definitely okay
elife-71076-fig4-v1	FALSE				Definitely okay
elife-71103-fig3-v2	TRUE	Y	Y	N	Definitely okay
elife-71103-fig4-v2	TRUE	Y	Y	N	Definitely okay
elife-71104-fig2-v3	TRUE	Y	N	N	Definitely okay
elife-71132-fig2-v3	TRUE	Y	N	N	Probably problematic
elife-71132-fig9-v3	TRUE	Y	N	N	Definitely okay
elife-71137-fig2-v2	TRUE	Y	Y	N	Definitely okay
elife-71142-fig1-v1	FALSE				Definitely okay
elife-71142-fig11-v1	FALSE				Definitely okay
elife-71142-fig8-v1	TRUE	NA	NA	Y	Definitely okay
elife-71171-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-71171-fig4-v2	FALSE				Definitely okay
elife-71185-fig5-v2	FALSE				Definitely okay
elife-71252-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-71256-fig4-v1	FALSE				Definitely okay
elife-71256-fig5-v1	TRUE	NA	NA	Y	Definitely okay
elife-71309-fig2-v1	FALSE				Definitely okay
elife-71348-fig1-v2	FALSE				Definitely okay
elife-71351-fig1-v2	FALSE				Definitely okay
elife-71379-fig7-v2	TRUE	Y	N	N	Definitely okay
elife-71384-fig2-v4	TRUE	Y	Y	Y	Definitely okay
elife-71393-fig4-v3	TRUE	NA	NA	Y	Definitely okay
elife-71443-fig6-v2	TRUE	NA	NA	Y	Definitely okay
elife-71473-fig6-v2	FALSE				Definitely okay
elife-71476-fig7-v2	TRUE	Y	Y	Y	Definitely okay
elife-71508-fig5-v1	TRUE	Y	N	N	Definitely okay
elife-71508-fig7-v1	FALSE				Definitely okay
elife-71521-fig5-v1	FALSE				Definitely okay
elife-71526-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-71555-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-71578-fig3-v1	TRUE	Y	Y	Y	Definitely okay
elife-71588-fig1-v2	TRUE	Y	Y	N	Definitely okay
elife-71601-fig4-v1	FALSE				Definitely okay
elife-71611-fig4-v1	TRUE	Y	N	Y	Definitely okay
elife-71611-fig5-v1	TRUE	Y	N	Y	Definitely okay
elife-71612-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-71612-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-71624-fig4-v2	FALSE				Definitely okay
elife-71634-fig4-v2	FALSE				Definitely okay
elife-71642-fig2-v2	TRUE	N	N	N	Definitely problematic
elife-71656-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-71689-fig2-v2	TRUE	Y	N	Y	Definitely okay
elife-71705-fig6-v3	TRUE	N	N	N	Definitely problematic
elife-71736-fig4-v1	FALSE				Definitely okay
elife-71747-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-71845-fig3-v1	FALSE				Definitely okay
elife-71858-fig1-v3	TRUE	Y	N	N	Definitely okay
elife-71858-fig11-v3	FALSE				Definitely okay
elife-71892-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-71945-fig3-v2	TRUE	Y	N	Y	Definitely okay
elife-71965-fig6-v2	FALSE				Definitely okay
elife-71981-fig4-v1	TRUE	Y	NA	Y	Definitely okay
elife-71982-fig6-v2	TRUE	NA	NA	Y	Definitely okay
elife-72030-fig6-v2	FALSE				Definitely okay
elife-72030-fig7-v2	FALSE				Definitely okay
elife-72031-fig6-v2	TRUE	N	N	Y	Probably problematic
elife-72040-fig3-v2	TRUE	NA	NA	Y	Definitely okay
elife-72056-fig2-v2	TRUE	Y	NA	Y	Definitely okay
elife-72056-fig8-v2	FALSE				Definitely okay
elife-72124-fig6-v2	TRUE	Y	N	Y	Definitely okay
elife-72182-fig9-v1	TRUE	Y	Y	Y	Definitely okay
elife-72216-fig3-v2	FALSE				Definitely okay
elife-72240-fig5-v1	TRUE	Y	N	N	Definitely okay
elife-72247-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-72266-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-72266-fig5-v4	TRUE	Y	N	N	Definitely okay
elife-72276-fig6-v2	TRUE	N	N	N	Definitely problematic
elife-72290-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-72369-fig6-v2	TRUE	Y	Y	N	Definitely okay
elife-72375-fig1-v2	TRUE	N	Y	N	Definitely okay
elife-72375-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-72377-fig1-v2	TRUE	Y	N	N	Definitely okay
elife-72409-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-72416-fig2-v1	TRUE	Y	NA	Y	Definitely okay
elife-72416-fig5-v1	TRUE	Y	Y	N	Definitely okay
elife-72458-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-72458-fig5-v3	TRUE	Y	N	N	Definitely okay
elife-72466-fig12-v3	FALSE				Definitely okay
elife-72477-fig5-v1	TRUE	Y	N	N	Definitely okay
elife-72484-fig3-v2	FALSE				Definitely okay
elife-72486-fig4-v2	TRUE	Y	Y	N	Definitely okay
elife-72549-fig2-v2	TRUE	Y	Y	Y	Definitely okay
elife-72549-fig3-v2	TRUE	Y	N	N	Probably problematic
elife-72568-fig1-v3	FALSE				Definitely okay
elife-72568-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-72573-fig2-v2	TRUE	NA	NA	Y	Definitely okay
elife-72583-fig4-v3	TRUE	Y	N	Y	Definitely okay
elife-72583-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-72593-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-72593-fig5-v2	TRUE	Y	Y	N	Definitely okay
elife-72595-fig2-v2	TRUE	N	Y	Y	Definitely okay
elife-72595-fig6-v1	TRUE	NA	NA	Y	Definitely okay
elife-72619-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-72632-fig4-v4	TRUE	Y	Y	Y	Definitely okay
elife-72674-fig3-v1	TRUE	Y	Y	Y	Definitely okay
elife-72676-fig8-v2	TRUE	NA	NA	Y	Definitely okay
elife-72730-fig6-v1	FALSE				Definitely okay
elife-72730-fig8-v1	FALSE				Definitely okay
elife-72769-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-72780-fig3-v1	TRUE	Y	N	N	Definitely okay
elife-72783-fig4-v2	FALSE				Definitely okay
elife-72823-fig3-v2	TRUE	Y	Y	Y	Definitely okay
elife-72823-fig6-v2	TRUE	Y	N	N	Definitely okay
elife-72849-fig8-v2	FALSE				Gray-scale
elife-72865-fig8-v2	TRUE	Y	N	N	Definitely okay
elife-72865-fig9-v2	TRUE	Y	Y	Y	Definitely okay
elife-72872-fig2-v3	TRUE	N	N	N	Definitely problematic
elife-72873-fig5-v2	TRUE	Y	N	Y	Definitely okay
elife-72875-fig4-v2	FALSE				Definitely okay
elife-72881-fig3-v1	FALSE				Definitely okay
elife-72881-fig4-v1	TRUE	Y	N	N	Definitely okay
elife-72898-fig2-v2	FALSE				Definitely okay
elife-72898-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-72917-fig7-v2	TRUE	Y	NA	Y	Definitely okay
elife-72943-fig5-v3	TRUE	Y	NA	Y	Definitely okay
elife-72976-fig10-v2	FALSE				Definitely okay
elife-72976-fig5-v2	FALSE				Definitely okay
elife-72983-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-72989-fig5-v2	TRUE	NA	NA	Y	Definitely okay
elife-73011-fig5-v3	TRUE	N	N	N	Definitely problematic
elife-73021-fig1-v2	TRUE	N	N	N	Definitely problematic
elife-73021-fig4-v3	TRUE	Y	N	N	Probably problematic
elife-73021-fig7-v2	TRUE	NA	NA	Y	Definitely okay
elife-73027-fig7-v3	TRUE	Y	N	Y	Definitely okay
elife-73046-fig3-v3	FALSE				Definitely okay
elife-73080-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-73099-fig13-v2	FALSE				Definitely okay
elife-73099-fig15-v2	TRUE	Y	Y	N	Definitely okay
elife-73114-fig1-v1	FALSE				Definitely okay
elife-73137-fig5-v2	FALSE				Definitely okay
elife-73162-fig4-v2	TRUE	Y	N	Y	Definitely okay
elife-73215-fig2-v2	TRUE	Y	N	N	Probably okay
elife-73218-fig3-v2	FALSE				Definitely okay
elife-73220-fig3-v2	FALSE				Definitely okay
elife-73252-fig5-v1	TRUE	N	N	N	Definitely problematic
elife-73260-fig6-v2	TRUE	Y	NA	Y	Definitely okay
elife-73289-fig3-v2	TRUE	Y	N	Y	Definitely okay
elife-73325-fig5-v1	TRUE	Y	Y	N	Definitely okay
elife-73330-fig1-v3	TRUE	Y	N	Y	Definitely okay
elife-73330-fig7-v2	TRUE	Y	N	Y	Definitely okay
elife-73346-fig5-v2	TRUE	Y	Y	Y	Definitely okay
elife-73348-fig10-v2	FALSE				Definitely okay
elife-73360-fig3-v2	TRUE	Y	Y	N	Definitely okay
elife-73384-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-73406-fig6-v1	FALSE				Definitely okay
elife-73425-fig4-v2	TRUE	Y	Y	Y	Definitely okay
elife-73439-fig2-v1	FALSE				Definitely okay
elife-73510-fig5-v2	TRUE	Y	N	N	Definitely okay
elife-73520-fig10-v2	TRUE	NA	NA	Y	Definitely okay
elife-73522-fig1-v3	TRUE	Y	Y	N	Definitely okay
elife-73542-fig4-v2	TRUE	NA	NA	Y	Definitely okay
elife-73552-fig3-v2	TRUE	Y	N	N	Definitely okay
elife-73603-fig4-v2	FALSE				Definitely okay
elife-73610-fig5-v3	FALSE				Definitely okay
elife-73679-fig6-v2	TRUE	Y	N	Y	Definitely okay
elife-73695-fig4-v1	FALSE				Definitely okay
elife-73718-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-73809-fig4-v2	TRUE	Y	N	N	Definitely okay
elife-73853-fig5-v2	FALSE				Definitely okay
elife-73869-fig3-v1	FALSE				Gray-scale
elife-73869-fig4-v1	TRUE	NA	NA	Y	Definitely okay
elife-73873-fig2-v2	FALSE				Gray-scale
elife-73901-fig7-v1	TRUE	Y	Y	N	Definitely okay
elife-73913-fig4-v1	TRUE	Y	NA	N	Definitely okay
elife-73976-fig2-v2	TRUE	NA	NA	Y	Definitely okay
elife-73980-fig6-v3	FALSE				Definitely okay
elife-73998-fig2-v2	TRUE	N	Y	N	Probably okay
elife-74010-fig4-v2	TRUE	N	N	N	Definitely problematic
elife-74011-fig4-v2	FALSE				Definitely okay
elife-74056-fig5-v2	TRUE	N	N	N	Definitely problematic
elife-74090-fig7-v2	FALSE				Definitely okay
elife-74094-fig2-v2	TRUE	Y	N	N	Definitely okay
elife-74153-fig6-v1	TRUE	NA	NA	Y	Definitely okay
elife-74211-fig2-v2	TRUE	N	N	N	Definitely problematic
elife-74211-fig3-v2	TRUE	N	N	N	Definitely problematic
elife-74234-fig2-v2	TRUE	Y	Y	Y	Definitely okay
elife-74276-fig2-v2	FALSE				Definitely okay
elife-74276-fig7-v2	TRUE	N	N	N	Definitely problematic
elife-74277-fig1-v2	TRUE	NA	NA	Y	Definitely okay
elife-74293-fig1-v1	FALSE				Definitely okay
elife-74293-fig5-v1	FALSE				Definitely okay
elife-74322-fig3-v1	TRUE	Y	N	N	Definitely okay
elife-74336-fig1-v2	FALSE				Definitely okay
elife-74336-fig4-v3	FALSE				Definitely okay
elife-74365-fig8-v1	TRUE	Y	NA	Y	Definitely okay
elife-74410-fig1-v2	TRUE	Y	N	Y	Definitely okay
elife-74437-fig6-v1	TRUE	Y	Y	N	Definitely okay
elife-74441-fig3-v3	TRUE	Y	N	N	Definitely okay
